product,product_type,product_volume,product_price_per_unit,product_price,product_unit,product_category,product_subcategory,product_url,product_code,collected_timestamp
Salchichas cocidas estilo Viena con queso Hacendado de pollo y cerdo sabor ahumado,2 paquetes x 200 g,"| 3,50 €/kg",Not available,1.4,/pack,Charcutería y quesos >,Bacón y salchichas,https://tienda.mercadona.es/product/53030/salchichas-cocidas-estilo-viena-con-queso-hacendado-pollo-cerdo-sabor-ahumado-pack-2,53030,2023-03-10 01:38:00.293499
"Salchichas cocidas con leche Campofrío de pollo, cerdo y pavo",Paquete,170 g,"| 6,177 €/kg",1.05,/ud.,Charcutería y quesos >,Bacón y salchichas,https://tienda.mercadona.es/product/52884/salchichas-cocidas-con-leche-campofrio-pollo-cerdo-pavo-paquete,52884,2023-03-10 01:38:00.794321
Salchichas cocidas hot dog bocadillo Oscar Mayer Classic de pollo y cerdo sabor ahumado,Paquete,275 g,"| 6,364 €/kg",1.75,/ud.,Charcutería y quesos >,Bacón y salchichas,https://tienda.mercadona.es/product/53015/salchichas-cocidas-hot-dog-bocadillo-oscar-mayer-classic-pollo-cerdo-sabor-ahumado-paquete,53015,2023-03-10 01:38:01.243603
Salchichas cocidas estilo Frankfurt con queso Hacendado de pollo y cerdo sabor ahumado,4 paquetes x 160 g,"| 2,657 €/kg",Not available,1.7,/pack,Charcutería y quesos >,Bacón y salchichas,https://tienda.mercadona.es/product/53100/salchichas-cocidas-estilo-frankfurt-con-queso-hacendado-pollo-cerdo-sabor-ahumado-pack-4,53100,2023-03-10 01:38:01.671233
Salchichas cocidas bocata Hacendado de pollo y pavo sabor ahumado,2 paquetes x 200 g,"| 4,55 €/kg",Not available,1.82,/pack,Charcutería y quesos >,Bacón y salchichas,https://tienda.mercadona.es/product/53059/salchichas-cocidas-bocata-hacendado-pollo-pavo-sabor-ahumado-pack-2,53059,2023-03-10 01:38:02.134904
Salchichas cocidas Hacendado pollo y pavo con queso sabor ahumado,2 paquetes x 200 g,"| 4,375 €/kg",Not available,1.75,/pack,Charcutería y quesos >,Bacón y salchichas,https://tienda.mercadona.es/product/53060/salchichas-cocidas-hacendado-pollo-pavo-con-queso-sabor-ahumado-pack-2,53060,2023-03-10 01:38:02.620444
Salchichas cocidas bocata gourmet Hacendado de cerdo sabor ahumado,2 paquetes x 175 g,"| 6,286 €/kg",Not available,2.2,/pack,Charcutería y quesos >,Bacón y salchichas,https://tienda.mercadona.es/product/53143/salchichas-cocidas-bocata-gourmet-hacendado-cerdo-sabor-ahumado-pack-2,53143,2023-03-10 01:38:03.237836
Salchichas cocidas bocata estilo Bratwurst Hacendado,2 paquetes x 200 g,"| 5,875 €/kg",Not available,2.35,/pack,Charcutería y quesos >,Bacón y salchichas,https://tienda.mercadona.es/product/53058/salchichas-cocidas-bocata-estilo-bratwurst-hacendado-pack-2,53058,2023-03-10 01:38:03.745208
Salchichas cocidas pikante Schara de cerdo ahumadas,Paquete,170 g,"| 17,236 €/kg",2.93,/ud.,Charcutería y quesos >,Bacón y salchichas,https://tienda.mercadona.es/product/53127/salchichas-cocidas-pikante-schara-cerdo-ahumadas-paquete,53127,2023-03-10 01:38:04.235244
Salchichas cocidas estilo Viena Hacendado de pollo y cerdo sabor ahumado,2 paquetes x 200 g,"| 3,125 €/kg",Not available,1.25,/pack,Charcutería y quesos >,Bacón y salchichas,https://tienda.mercadona.es/product/53019/salchichas-cocidas-estilo-viena-hacendado-pollo-cerdo-sabor-ahumado-pack-2,53019,2023-03-10 01:38:04.716649
Salchichas cocidas bocata queso Hacendado de pollo y cerdo sabor ahumado,2 paquetes x 175 g,"| 5,315 €/kg",Not available,1.86,/pack,Charcutería y quesos >,Bacón y salchichas,https://tienda.mercadona.es/product/53048/salchichas-cocidas-bocata-queso-hacendado-pollo-cerdo-sabor-ahumado-pack-2,53048,2023-03-10 01:38:05.195823
